index	return	risk	AAPL	SPY	TSLA	RBLX	R	ROL
34.0	0.03757594292087624	0.052089281390987105	0.16142909095288596	-1.7387926316793125e-21	7.608125952597251e-21	0.3365681664344311	0.07755163985614184	0.42445110275654113
35.0	0.038105462246071906	0.05310173308058842	0.15575395873775433	-1.7234529793839938e-21	7.538306618643703e-21	0.34592530124268167	0.07939768456396827	0.4189230554555958
36.0	0.03863498157126758	0.05412950044754147	0.15007882652262236	-1.711016896435874e-21	7.467922788429665e-21	0.35528243605093246	0.08124372927179478	0.4133950081546504
37.0	0.03916450089646325	0.05517172757349937	0.14440369430749045	-1.6965360490713e-21	7.398798338677522e-21	0.3646395708591829	0.08308977397962161	0.407866960853705
38.0	0.03969402022165892	0.05622761039199672	0.13872856209235884	-1.6829715917856522e-21	7.331090822240335e-21	0.3739967056674334	0.08493581868744805	0.40233891355275975
39.0	0.04022353954685459	0.05729639394891825	0.13305342987722693	-1.6690115378428863e-21	7.260483942967363e-21	0.3833538404756843	0.08678186339527451	0.39681086625181433
40.0	0.04075305887205026	0.05837736968133113	0.12737829766209502	-1.6554126009354297e-21	7.189643385005931e-21	0.39271097528393484	0.08862790810310128	0.39128281895086886
41.0	0.04128257819724593	0.05946987274643915	0.12170316544696344	-1.6399963201539438e-21	7.124878054959125e-21	0.40206811009218524	0.09047395281092761	0.3857547716499237
42.0	0.041812097522441596	0.0605732794245965	0.1160280332318316	-1.6264894313286793e-21	7.052135954176664e-21	0.4114252449004359	0.09231999751875423	0.38022672434897825
43.0	0.042341616847637265	0.061687004613844965	0.11035290101669999	-1.6128526420816215e-21	6.98362161230824e-21	0.4207823797086864	0.0941660422265806	0.374698677048033
44.0	0.04287113617283293	0.06281049942814118	0.10467776880156815	-1.5979191476716196e-21	6.913250773610256e-21	0.430139514516937	0.09601208693440731	0.36917062974708764
45.0	0.0434006554980286	0.06394324890715379	0.09900263658643635	-1.5834886371716589e-21	6.844845586973792e-21	0.43949664932518756	0.09785813164223382	0.3636425824461422
46.0	0.043930174823224276	0.06508476984208851	0.09332750437130456	-1.5710720806355998e-21	6.7740930636090815e-21	0.4488537841334383	0.09970417635006011	0.35811453514519703
47.0	0.044459694148419944	0.06623460871929986	0.08765237215617272	-1.557656523982767e-21	6.702391197679741e-21	0.45821091894168875	0.10155022105788707	0.35258648784425145
48.0	0.04498921347361562	0.06739233978135482	0.08197723994104077	-1.543791657505099e-21	6.630554378332464e-21	0.4675680537499396	0.10339626576571355	0.34705844054330615
49.0	0.04551873279881129	0.06855756320361825	0.07630210772590895	-1.5289655799179784e-21	6.561560040900631e-21	0.47692518855819005	0.10524231047354037	0.3415303932423607
50.0	0.046048252124006955	0.06972990338324261	0.07062697551077743	-1.5140305472030187e-21	6.492214758338801e-21	0.4862823233664406	0.10708835518136664	0.3360023459414153
51.0	0.04657777144920262	0.07090900733658806	0.06495184329564593	-1.4999350971665483e-21	6.428202104813095e-21	0.4956394581746913	0.10893439988919267	0.3304742986404702
52.0	0.04710729077439829	0.07209454320050829	0.05927671108051374	-1.4879717542028472e-21	6.3527959290671106e-21	0.5049965929829419	0.11078044459701986	0.32494625133952454
53.0	0.04763681009959396	0.07328619883255862	0.053601578865382006	-1.472392385057373e-21	6.286494234635652e-21	0.5143537277911923	0.11262648930484628	0.31941820403857946
54.0	0.04816632942478963	0.07448368050496962	0.04792644665025028	-1.4591439601798687e-21	6.215052317707837e-21	0.5237108625994431	0.11447253401267278	0.3138901567376338
55.0	0.048695848749985296	0.07568671168714601	0.04225131443511845	-1.4454078422792205e-21	6.150192675833079e-21	0.5330679974076933	0.11631857872049962	0.3083621094366886
56.0	0.04922536807518097	0.07689503191146779	0.03657618221998678	-1.4316065413289082e-21	6.075691348979984e-21	0.542425132215944	0.11816462342832601	0.3028340621357432
57.0	0.04975488740037664	0.07810839571725851	0.030901050004854776	-1.4158694650649256e-21	6.0062578911083684e-21	0.5517822670241946	0.12001066813615285	0.29730601483479774
58.0	0.050284406725572314	0.07932657166793326	0.02522591778972319	-1.4019952321798035e-21	5.9378750248536465e-21	0.5611394018324454	0.12185671284397898	0.2917779675338525
59.0	0.05081392605076798	0.08054934143652177	0.019550785574591275	-1.389582313401853e-21	5.864712245837349e-21	0.570496536640696	0.12370275755180571	0.286249920232907
60.0	0.05134344537596365	0.0817764989549729	0.013875653359459388	-1.3723055154436343e-21	5.7986724534051496e-21	0.5798536714489466	0.12554880225963233	0.28072187293196166
61.0	0.05187296470115932	0.08300784962287426	0.008200521144327741	-1.3600662610913837e-21	5.7339215916220136e-21	0.5892108062571971	0.12739484696745862	0.2751938256310165
62.0	0.05240248402635499	0.08424320957145708	0.0025253889291960447	-1.3458008877858787e-21	5.6590218672580756e-21	0.5985679410654475	0.12924089167528544	0.2696657783300711
63.0	0.052932003351550655	0.08548264610438334	2.1642032903278436e-23	-7.633919376725507e-22	3.520505198511733e-21	0.6083943173659421	0.12946292733578202	0.26214275529827596
64.0	0.05346152267674632	0.08672713711242486	2.196660814500981e-23	-7.442193549469761e-22	3.430311954427428e-21	0.6185969202862127	0.12838287133460174	0.25302020837918554
65.0	0.05399104200194199	0.08797661871019824	2.2804100747315888e-23	-7.247800173285793e-22	3.3329945832387194e-21	0.6287995232064837	0.12730281533342117	0.24389766146009512
66.0	0.05452056132713766	0.08923088125135836	1.9379712355736652e-23	-7.026367611387851e-22	3.2445732911414967e-21	0.6390021261267544	0.12622275933224092	0.23477511454100464
67.0	0.05505008065233334	0.09048972593261954	2.0316210157091586e-23	-6.818596227102165e-22	3.1528263507944794e-21	0.6492047290470256	0.12514270333106037	0.22565256762191402
68.0	0.05557959997752901	0.09175296415418592	2.0146579818920102e-23	-6.623808988445438e-22	3.052960201575438e-21	0.6594073319672964	0.12406264732988005	0.21653002070282362
69.0	0.05610911930272468	0.09302041692042784	2.1623926967781804e-23	-6.377616291543143e-22	2.95790481014636e-21	0.6696099348875674	0.12298259132869944	0.2074074737837332
70.0	0.056638638627920346	0.09429191427833705	1.6784183272716753e-23	-6.225729580831741e-22	2.863694667400008e-21	0.6798125378078381	0.12190253532751924	0.19828492686464272
71.0	0.057168157953116014	0.09556729479141106	1.961567642970636e-23	-6.018026291019394e-22	2.774871952387111e-21	0.6900151407281089	0.12082247932633898	0.1891623799455521
72.0	0.05769767727831168	0.09684640504673277	1.8627240026351675e-23	-5.767092540076721e-22	2.684746386257587e-21	0.7002177436483799	0.11974242332515846	0.18003983302646176
73.0	0.05822719660350735	0.098129099193131	1.526857321450821e-23	-5.607880971870417e-22	2.5833748253741196e-21	0.7104203465686507	0.11866236732397775	0.17091728610737156
74.0	0.05875671592870302	0.09941523850842497	1.371334971708309e-23	-5.420181490674919e-22	2.485144161516444e-21	0.7206229494889218	0.11758231132279733	0.1617947391882809
75.0	0.059286235253898686	0.10070469099387004	1.632187607237741e-23	-5.18399685119611e-22	2.3966593377173583e-21	0.7308255524091924	0.11650225532161702	0.15267219226919052
76.0	0.059815754579094355	0.10199733099403552	1.1378214152545786e-23	-5.02253898578497e-22	2.301696785750494e-21	0.7410281553294633	0.11542219932043657	0.1435496453501001
77.0	0.06034527390429004	0.10329303884045135	1.5581321853548513e-23	-4.773340287071677e-22	2.208631728250612e-21	0.7512307582497344	0.1143421433192562	0.13442709843100945
78.0	0.060874793229485705	0.10459170051746601	1.0794775782487946e-23	-4.597450621607189e-22	2.1129897840286224e-21	0.7614333611700054	0.11326208731807587	0.1253045515119188
79.0	0.06140431255468137	0.10589320734885575	1.229108083662392e-23	-4.373691992889677e-22	2.01879517868666e-21	0.7716359640902761	0.11218203131689534	0.11618200459282856
80.0	0.06193383187987704	0.10719745570381968	1.1145004780857109e-23	-4.1655414189440694e-22	1.922605023467196e-21	0.7818385670105471	0.11110197531571503	0.10705945767373787
81.0	0.06246335120507271	0.10850434672108372	1.0722737004623164e-23	-3.994840943622998e-22	1.8287832874315824e-21	0.7920411699308179	0.11002191931453435	0.09793691075464779
82.0	0.06299287053026838	0.1098137860499222	1.2719987666236205e-23	-3.7507711976343984e-22	1.737785465177381e-21	0.8022437728510887	0.10894186331335416	0.08881436383555714
83.0	0.06352238985546405	0.11112568360698251	8.87224918126106e-24	-3.6011913686453525e-22	1.6382696648635663e-21	0.8124463757713596	0.10786180731217392	0.07969181691646654
84.0	0.06405190918065971	0.11243995334787554	7.30542627308557e-24	-3.3757796661237314e-22	1.5543739257846335e-21	0.8226489786916305	0.10678175131099327	0.07056926999737628
85.0	0.06458142850585538	0.11375651305256253	7.901612635371781e-24	-3.165131716324375e-22	1.450572061157023e-21	0.8328515816119012	0.10570169530981295	0.0614467230782859
86.0	0.06511094783105105	0.11507528412363532	7.180379197833556e-24	-2.9647589953598845e-22	1.364774656114641e-21	0.8430541845321722	0.10462163930863251	0.05232417615919531
87.0	0.06564046715624673	0.11639619139664803	9.757874920560102e-24	-2.7433465967466806e-22	1.268657495772459e-21	0.8532567874524433	0.10354158330745195	0.04320162924010484
88.0	0.0661699864814424	0.11771916296171579	7.743581707950666e-24	-2.5491920876448127e-22	1.1703229389335657e-21	0.8634593903727141	0.10246152730627141	0.034079082321014476
89.0	0.06669950580663807	0.11904412999564923	3.887695867546399e-24	-2.3478993024293448e-22	1.0756611922516366e-21	0.873661993292985	0.10138147130509124	0.024956535401923812
90.0	0.06722902513183374	0.12037102660394329	4.139413493793372e-24	-2.165120625120089e-22	9.791499075348753e-22	0.8838645962132557	0.100301415303911	0.01583398848283321
91.0	0.0677585444570294	0.12169978967198576	6.84719590590441e-24	-1.9078813354125856e-22	8.925034783214748e-22	0.8940671991335266	0.0992213593027299	0.006711441563743478
92.0	0.06828806378222507	0.12303050564421675	-5.290205776606167e-24	-5.806540201460589e-24	-2.7437499776871515e-24	0.9047210359107356	0.09527896408926444	-5.089046856150157e-24
93.0	0.06881758310742074	0.1243660016016002	-1.1436859758367508e-23	-8.874482970144093e-24	-5.688007970851827e-24	0.9166309064218935	0.08336909357810657	-1.0371582410100519e-23
94.0	0.06934710243261641	0.12570723931820096	-1.1460376775995128e-23	-1.0716375292210534e-23	-9.340691467958695e-24	0.9285407769330515	0.0714592230669485	-1.066732922905904e-23
95.0	0.06987662175781208	0.12705403695662065	-6.4222015131054414e-24	-6.777986209999926e-24	-1.0728348829489668e-23	0.9404506474442096	0.05954935255579045	-5.211472207385636e-24
96.0	0.07040614108300776	0.12840621957008877	-7.965949873852453e-24	-6.366235800258661e-24	-2.0691127412313646e-24	0.9523605179553678	0.04763948204463222	-8.07353454114315e-24
97.0	0.07093566040820343	0.12976361881870438	5.712567008518441e-25	-4.635789223594629e-25	1.5730271384039771e-24	0.9642703884665258	0.03572961153347416	-1.695855205370465e-24
98.0	0.0714651797333991	0.13112607269687757	-6.3114502694761876e-24	-7.72656319840999e-24	2.780539998934878e-24	0.9761802589776839	0.02381974102231611	-4.577729094024135e-24
99.0	0.07199469905859476	0.13249342527168761	-3.0558845120090837e-24	4.403133581898349e-25	1.6954674738077576e-24	0.9880901294888419	0.011909870511158055	-2.4991470833702835e-25
100.0	0.07252421838379043	0.13386552654013356	-2.4673684806892865e-09	-3.600159746557386e-09	1.510674899738399e-10	1.0000000001271663	6.346557241091485e-09	1.287616615035624e-09
